worker_id,loss,class,skipped
0,8.405817985534668,1,False
3,15.504263877868652,0,False
2,9.156113624572754,5,False
1,11.18492317199707,2,False
2,9.807979583740234,7,False
1,10.052175521850586,2,False
3,9.381413459777832,6,False
0,11.245975494384766,0,False
2,7.039309024810791,4,False
1,7.538541316986084,9,False
0,7.518096446990967,5,False
3,9.342939376831055,1,False
2,7.573341369628906,9,False
3,12.598087310791016,8,False
0,7.978618621826172,6,False
1,10.682806968688965,5,False
0,8.77096939086914,7,False
2,9.914092063903809,2,False
3,8.96737289428711,4,False
1,7.6954755783081055,7,False
3,7.895867347717285,4,False
1,9.746293067932129,8,False
0,8.381000518798828,9,False
2,8.854122161865234,0,False
1,6.326735019683838,4,False
0,6.546792507171631,9,False
2,9.338142395019531,7,False
3,8.656002044677734,6,False
2,12.307955741882324,6,False
3,8.44981575012207,2,False
0,7.91458797454834,9,False
1,6.508456707000732,4,False
2,15.231870651245117,6,False
3,9.59683609008789,5,False
0,10.638362884521484,5,False
1,10.312421798706055,2,False
0,10.980588912963867,8,False
2,8.825494766235352,9,False
1,9.394317626953125,2,False
3,11.543672561645508,7,False
0,11.383687973022461,3,False
1,7.591399192810059,1,False
3,10.221290588378906,9,False
2,12.912078857421875,8,False
3,7.923476219177246,0,False
2,7.211458206176758,1,False
0,10.136798858642578,2,False
1,10.186187744140625,0,False
3,10.298982620239258,0,False
1,9.489812850952148,6,False
0,12.288446426391602,6,False
2,12.426610946655273,8,False
3,14.552162170410156,3,False
2,10.20698356628418,5,False
1,10.46422004699707,0,False
0,7.704029083251953,4,False
1,11.846150398254395,5,False
0,13.118730545043945,3,False
2,12.46743392944336,2,False
3,9.52060317993164,4,False
0,9.768041610717773,4,False
1,11.509305953979492,2,False
2,10.084774017333984,1,False
3,9.734747886657715,0,False
2,13.11491584777832,8,False
0,8.795594215393066,5,False
1,11.939197540283203,6,False
3,8.338028907775879,5,False
2,8.791692733764648,6,False
3,11.172374725341797,4,False
1,8.975761413574219,7,False
0,12.165440559387207,2,False
3,8.544034957885742,6,False
2,10.774060249328613,7,False
1,9.318370819091797,3,False
0,9.372743606567383,8,False
2,8.388813018798828,5,False
0,9.035639762878418,7,False
1,9.716732025146484,1,False
3,9.84736156463623,4,False
2,9.082101821899414,1,False
0,7.760747909545898,5,False
1,11.06513786315918,5,False
3,6.6040754318237305,8,False
0,10.280622482299805,4,False
2,9.45111083984375,6,False
1,11.906787872314453,0,False
3,8.168560981750488,0,False
0,7.0647993087768555,4,False
3,9.10839557647705,4,False
2,7.728038787841797,8,False
1,10.506288528442383,7,False
1,7.082851409912109,9,False
0,10.522157669067383,6,False
2,8.860920906066895,2,False
3,10.031923294067383,8,False
3,7.798377990722656,1,False
2,9.351234436035156,2,False
0,9.943280220031738,5,False
1,9.093025207519531,8,False
1,15.272819519042969,2,False
3,9.17265510559082,6,False
0,13.18312931060791,0,False
2,9.142904281616211,6,False
3,6.724644660949707,4,False
0,10.824652671813965,3,False
1,9.109254837036133,9,False
2,11.611370086669922,2,False
0,10.479848861694336,4,False
2,9.759613990783691,3,False
1,9.55748176574707,6,False
3,10.53602409362793,3,False
3,13.23094367980957,2,False
0,10.592945098876953,9,False
1,7.11634635925293,4,False
2,8.67252254486084,3,False
2,7.236525535583496,9,False
3,10.043512344360352,6,False
1,11.420854568481445,2,False
0,12.046101570129395,0,False
3,10.264795303344727,9,False
2,11.242485046386719,3,False
1,9.078099250793457,1,False
0,12.230239868164062,2,False
3,8.931097030639648,1,False
0,9.781045913696289,2,False
2,10.163548469543457,6,False
1,10.616366386413574,7,False
2,11.083194732666016,2,False
1,10.191671371459961,0,False
0,7.527896404266357,4,False
3,9.9091796875,3,False
0,8.285348892211914,1,False
1,10.88824462890625,8,False
2,7.8769378662109375,1,False
3,10.970630645751953,5,False
0,9.249374389648438,8,False
2,6.4369707107543945,6,False
1,10.278185844421387,1,False
3,12.169368743896484,0,False
3,5.571197509765625,1,False
0,8.328792572021484,3,False
2,7.827339172363281,5,False
1,14.353341102600098,3,False
1,6.582573890686035,9,False
3,9.30477523803711,4,False
0,12.937826156616211,8,False
2,8.842966079711914,6,False
1,12.618677139282227,2,False
3,10.784262657165527,0,False
2,8.464276313781738,4,False
0,11.895565032958984,2,False
3,11.428048133850098,3,False
0,7.586841106414795,4,False
2,13.68411922454834,0,False
1,10.02775764465332,0,False
0,10.315061569213867,0,False
3,9.973515510559082,0,False
1,15.141958236694336,6,False
2,8.612245559692383,4,False
3,8.347915649414062,9,False
2,8.854421615600586,5,False
0,11.412376403808594,6,False
1,13.588948249816895,8,False
1,10.87986946105957,8,False
2,7.178884506225586,1,False
0,10.8905611038208,1,False
3,12.324712753295898,2,False
1,13.980886459350586,2,False
3,10.825145721435547,6,False
0,9.869112968444824,1,False
2,7.931224346160889,9,False
2,11.393184661865234,6,False
0,8.009503364562988,7,False
1,9.215579986572266,7,False
3,7.961862087249756,7,False
3,10.734663009643555,2,False
1,8.9625883102417,1,False
0,11.383262634277344,2,False
2,14.117022514343262,4,False
0,9.759913444519043,1,False
3,13.160919189453125,3,False
2,8.125604629516602,9,False
1,9.427276611328125,6,False
3,10.73879623413086,9,False
0,9.506418228149414,1,False
1,8.451584815979004,5,False
2,8.771454811096191,4,False
0,10.882155418395996,3,False
1,9.767435073852539,4,False
3,10.242774963378906,2,False
2,13.75664234161377,8,False
1,11.955005645751953,2,False
3,9.240584373474121,7,False
0,11.1268310546875,3,False
2,10.746881484985352,6,False
0,11.186767578125,8,False
3,10.169032096862793,5,False
1,8.115472793579102,9,False
2,10.741714477539062,9,False
1,12.040070533752441,0,False
2,9.362556457519531,4,False
3,10.61788558959961,8,False
0,7.615440845489502,9,False
0,12.904783248901367,2,False
3,7.833282470703125,5,False
